Date,USA,Japan,Germany,UK,France,Canada,Italy,Australia,Korea,Mexico,Spain,Netherlands,Switzerland,Norway,Sweden
1953-04-01,2.9966666666666697,,,,,,,,,,,,,,
1953-07-01,2.9166666666666696,,,,,,,,,,,,,,
1953-10-01,2.64333333333333,,,,,,,,,,,,,,
1954-01-01,2.44,,,,,,,,,,,,,,
1954-04-01,2.34666666666667,,,,,,,,,,,,,,
1954-07-01,2.34666666666667,,,,,,,,,,,,,,
1954-10-01,2.47333333333333,,,,,,,,,,,,,,
1955-01-01,2.64666666666667,,,,,3.14,,,,,,,2.76333333333333,,
1955-04-01,2.76333333333333,,,,,3.1,,,,,,,2.96666666666667,,
1955-07-01,2.94666666666667,,,,,3.1933333333333302,,,,,,,3.10666666666667,,
1955-10-01,2.91,,,,,3.32333333333333,,,,,,,3.09333333333333,,
1956-01-01,2.9,,,,,3.34666666666667,,,,,,,2.94,,
1956-04-01,3.0833333333333304,,,,,3.51,,,,,,,3.12666666666667,,
1956-07-01,3.2733333333333303,,6.86666666666667,,,3.66333333333333,,,,,,,3.21,,
1956-10-01,3.47333333333333,,7.16666666666667,,,3.90333333333333,,,,,,,3.22333333333333,,
1957-01-01,3.40333333333333,,7.4,,,4.05333333333333,,,,,,,3.32333333333333,,
1957-04-01,3.62666666666667,,7.4,,,4.14666666666667,,,,,,,3.7066666666666697,,
1957-07-01,3.92666666666667,,7.56666666666667,,,4.3,,,,,,,3.86333333333333,,
1957-10-01,3.63333333333333,,7.7,,,4.0,,,,,,,3.77666666666667,,
1958-01-01,3.04,,7.4666666666666694,,,3.9433333333333302,,,,,,,3.41333333333333,,
1958-04-01,2.9233333333333302,,7.26666666666667,,,3.90666666666667,,,,,,,3.15666666666667,,
1958-07-01,3.5,,6.4666666666666694,,,4.12,,,,,,,3.03333333333333,,
1958-10-01,3.8,,5.93333333333333,,,4.4933333333333305,,,,,,,3.01,,
1959-01-01,3.99,,5.66666666666667,,,4.72333333333333,,,,,,4.38,2.91333333333333,,
1959-04-01,4.2566666666666695,,5.66666666666667,,,4.92333333333333,,,,,,4.30666666666667,3.0633333333333304,,
1959-07-01,4.50333333333333,,5.63333333333333,,,5.21333333333333,,,,,,4.44,3.12,,
1959-10-01,4.58333333333333,,6.1,,,5.33333333333333,,,,,,4.4666666666666694,3.21,,
1960-01-01,4.48666666666667,,6.43333333333333,5.44,5.79333333333333,5.46333333333333,,,,,,4.55666666666667,3.28,,
1960-04-01,4.26,,6.4666666666666694,5.8,5.76,5.19,,,,,,4.51333333333333,3.08,,
1960-07-01,3.8333333333333304,,6.56666666666667,6.0466666666666695,5.57666666666667,4.9533333333333305,,,,,,4.4,2.97333333333333,,
1960-10-01,3.88666666666667,,6.23333333333333,6.13666666666667,5.52333333333333,5.14666666666667,,,,,,4.35,3.0366666666666697,,
1961-01-01,3.7866666666666697,,6.0,6.07,5.59333333333333,5.19333333333333,,,,,,4.3,2.88666666666667,,
1961-04-01,3.79,,5.63333333333333,6.15333333333333,5.4933333333333305,5.14,,,,,,4.08666666666667,2.88333333333333,,
1961-07-01,3.98,,5.86666666666667,6.64333333333333,5.44333333333333,4.97333333333333,,,,,,4.17333333333333,3.06666666666667,,
1961-10-01,3.97333333333333,,6.0,6.19,5.5466666666666695,4.926666666666669,,,,,,4.15666666666667,2.98666666666667,,
1962-01-01,4.01666666666667,,5.73333333333333,6.24666666666667,5.58666666666667,4.93,,,,,,4.08333333333333,3.0166666666666697,,
